CRN,Course Name,Instructor,Subject,Course Number,Question,Review
20461,,"Guerra Gomez, John Alexis",CS,5340,What I could have done to make this course better for myself.,N/A
20461,,"Guerra Gomez, John Alexis",CS,5340,What I could have done to make this course better for myself.,I should have organized my notes better and kept up with additional readings that Professor recommended in the class.
20292,,"Mishra, Aditya",CS,5600,What were the strengths of this course and/or this instructor?,He is great at explaining tough concepts and providing a fair exam on the material we have learned. He has great enthusiasm and empathy towards students.
20292,,"Mishra, Aditya",CS,5600,What were the strengths of this course and/or this instructor?,The instructor showed good knowledge on the subject and enthusiasm for teaching.
20292,,"Mishra, Aditya",CS,5600,What could the instructor do to make this course better?,"Lectures should make it so that it's sufficient to complete homework assignments. For example, if most of the homework assignments will be programming assignments using C , there needs to be some"
20292,,"Mishra, Aditya",CS,5600,What I could have done to make this course better for myself.,Read other online material and make sure to understand all practice questions and problems. Make sure to study the basics of C or C . The programming assignments are not bad at all but understanding
20292,,"Mishra, Aditya",CS,5600,What I could have done to make this course better for myself.,strong c ability
19242,,"Jamieson, Lindsay",CS,5001,What were the strengths of this course and/or this instructor?,Presenting material in a way that was easier to understand
19242,,"Jamieson, Lindsay",CS,5001,What were the strengths of this course and/or this instructor?,"Lindsay provided many different types of assignments, all of which were appropriately challenging and helped me understand the material better."
19242,,"Jamieson, Lindsay",CS,5001,What were the strengths of this course and/or this instructor?,Lindsay clearly enjoys teaching the course and cared for the quality of the class. She was also very good at being accommodating to students at different experience levels; she kept both students with 0
19242,,"Jamieson, Lindsay",CS,5001,What were the strengths of this course and/or this instructor?,Lindsay communicates clearly and effectively in class. She structures her lectures well and the course work (minus the quizzes) helps to reinforce the skills learned each week. I think the combination of in-
19242,,"Jamieson, Lindsay",CS,5001,What were the strengths of this course and/or this instructor?,I appreciated Lindsay's promptness in responding to questions and providing feedback. She provided all of the necessary resources for students to succeed in this course.
19242,,"Jamieson, Lindsay",CS,5001,What could the instructor do to make this course better?,Ensure that some of the ticky-tacky portions don't get in the way of learning the content. I.e. coding practices
19242,,"Jamieson, Lindsay",CS,5001,What could the instructor do to make this course better?,More focused programming problems instead of online quizzes
19242,,"Jamieson, Lindsay",CS,5001,What could the instructor do to make this course better?,Reduce the amount of work - emphasize the most important assignments
19242,,"Jamieson, Lindsay",CS,5001,What could the instructor do to make this course better?,There were two quality of life improvements that Lindsay could change to make the course better and avoid confusion in certain areas:
19242,,"Jamieson, Lindsay",CS,5001,What could the instructor do to make this course better?,I sometimes found some of the questions in the quizzes/coding practices/projects to be either vague or confusing. I think that another pass with a discerning eye for clarity could help to sure this up pretty
19242,,"Jamieson, Lindsay",CS,5001,Please expand on the instructor’s strengths and/or areas for improvement in facilitating inclusive learning.,"I would ask for more involvement with breakout rooms, a lot of the time it felt like I was the only one working and I would've profited from being more engaged at that time."
19242,,"Jamieson, Lindsay",CS,5001,Please expand on the instructor’s strengths and/or areas for improvement in facilitating inclusive learning.,Overall Lindsay did a good job at facilitating an inclusive learning environment.
19242,,"Jamieson, Lindsay",CS,5001,Please expand on the instructor’s strengths and/or areas for improvement in facilitating inclusive learning.,Always willing to help. Shows a propensity for meeting students where they are and helping to bridge the gap so they can get where they need to be.
19242,,"Jamieson, Lindsay",CS,5001,Please expand on the instructor’s strengths and/or areas for improvement in facilitating inclusive learning.,Lindsay in an exceptional instructor in many ways. She made the content of this course accessible. I feel that I have a solid understanding of computer science fundamentals because of her. One thing that I
19242,,"Jamieson, Lindsay",CS,5001,Please comment on your experience of the online course environment in the open-ended text box.,There were some aspects of the online portion that could use another look for polish but overall the content and usefulness was there. 
